,YOB,Income,Lon,Lat,Apl_Year,gender,Accepted
2675,1973.7039873860554,5185,-84,22,2017,0,False
2676,1968.9317799252128,2093,-84,20,2018,1,True
2677,1963.8504797045878,2726,-84,24,2016,0,True
2678,1961.0787658229165,5523,-82,43,2016,1,True
2679,1971.981126114301,7276,-89,27,2017,1,False
2680,1989.5129034763615,2618,-81,20,2016,0,True
2681,1984.0068328869802,6799,-91,23,2018,1,False
2682,1977.4929695167477,1755,-84,42,2016,1,True
2683,1965.93624105859,9784,-81,35,2016,1,False
2684,1972.8828870868213,7407,-89,24,2018,1,False
2685,1958.695225324334,1821,-98,22,2016,1,True
2686,1976.57789865359,2443,-92,20,2016,0,True
2687,1977.279953067005,9302,-81,22,2016,0,False
2688,1992.2060075755116,8350,-81,35,2017,0,False
2689,1979.7546407537557,8400,-82,24,2016,1,False
2690,1984.3213898997133,7828,-100,35,2018,0,False
2691,1982.0384839687524,4446,-96,42,2016,1,True
2692,1967.3504900772211,9072,-91,22,2018,1,False
2693,1965.197024150123,3421,-84,27,2018,0,True
2694,1981.5084641414962,5564,-91,22,2016,1,True
2695,1963.3056147373118,7558,-98,42,2017,0,False
2696,1979.738431385265,1657,-89,42,2017,0,True
2697,1978.226781396347,9982,-81,23,2016,1,False
2698,1969.1018050635187,1163,-82,31,2016,0,True
2699,1987.1565900637922,3160,-98,24,2017,1,True
2700,1979.0378435516407,9457,-82,20,2016,0,False
2701,1987.6186988808597,5303,-98,43,2017,1,True
2702,1965.9625569086493,6188,-98,23,2016,1,False
2703,1953.751881850793,4304,-100,24,2016,0,True
2704,1969.8503301263343,9531,-81,31,2018,1,False
2705,1989.5052741748948,3965,-82,24,2016,0,True
2706,1968.345489115469,8675,-82,20,2018,0,False
2707,1976.2312437068347,4420,-84,30,2018,0,True
2708,1965.6428556172389,7040,-85,24,2018,1,False
2709,1994.3572029259055,9666,-91,42,2016,1,False
2710,1968.2138201298608,8120,-100,22,2016,0,False
2711,1973.8039250530721,5587,-98,31,2017,1,False
2712,1950.3592309154885,9566,-96,20,2018,0,True
2713,1974.5221410722525,8966,-84,27,2018,1,False
2714,1973.2445232862876,6034,-96,20,2018,1,False
2715,1969.5181298771245,3791,-81,22,2016,1,False
2716,1979.7562324294124,8700,-98,22,2017,1,False
2717,1975.1511723834785,9478,-92,31,2018,1,False
2718,1995.4693140159827,3455,-98,43,2018,1,True
2719,1980.298236583607,3282,-96,27,2016,0,True
2720,1977.524158260718,1411,-91,31,2016,0,True
2721,1971.663943470121,9301,-81,35,2016,1,False
2722,1971.6538343603602,2792,-98,43,2017,1,True
2723,1988.3167701946386,4293,-81,31,2016,1,True
2724,1992.7472173404199,2060,-98,24,2017,0,True
2725,1993.242694588943,4380,-82,43,2016,1,True
2726,1966.8541667803133,1086,-98,42,2016,1,True
2727,1974.858069662346,7680,-82,23,2018,0,False
2728,1969.080033309457,9491,-84,22,2018,0,False
2729,1992.2582127059331,2930,-84,42,2016,1,True
2730,1969.5508925390704,8977,-96,30,2017,1,False
2731,1962.248133254648,8758,-82,20,2016,1,False
2732,1968.3693132584974,1841,-96,30,2017,1,True
2733,1973.5158277053324,3671,-84,22,2016,0,True
2734,1985.0526528048294,2716,-100,35,2016,0,True
2735,1960.1371636191366,1904,-91,27,2016,1,True
2736,1981.7444345741408,7310,-81,35,2018,0,False
2737,1979.368771518599,6134,-100,43,2017,0,False
2738,1953.8837087593076,1392,-96,35,2017,0,True
2739,1972.516884519476,9445,-98,30,2017,0,False
2740,1965.4004000828106,8834,-98,20,2018,1,False
2741,1971.4474003761998,6354,-89,35,2016,0,False
2742,1970.40910553059,1067,-98,43,2017,0,True
2743,1980.8284603557395,3281,-98,22,2016,0,True
2744,1986.005734367324,3038,-96,23,2016,0,True
2745,1980.4208795551042,2746,-100,24,2016,1,True
2746,1980.7624426542732,7768,-98,42,2018,0,False
2747,1977.9424187450961,7176,-98,27,2018,0,False
2748,1972.410055916207,5452,-98,42,2016,0,False
2749,1967.6456038043614,8852,-82,30,2018,0,False
2750,1968.386010602083,7593,-85,42,2017,1,False
2751,1971.468582521634,4838,-98,23,2016,0,False
2752,1982.6916043027463,2586,-89,43,2018,1,True
2753,1971.3097789055585,8165,-81,20,2017,1,False
2754,1976.7244815588192,5562,-92,30,2018,1,True
2755,1982.306390014878,2539,-89,22,2016,1,True
2756,1984.234573004803,9419,-100,35,2018,0,False
2757,1983.0304050172922,2103,-89,35,2016,1,True
2758,1974.5229292572603,4108,-98,27,2018,1,True
2759,1986.0025358968012,3013,-100,23,2017,0,True
2760,1982.919764781189,7570,-91,35,2016,1,False
2761,1972.4706575352463,5265,-91,22,2016,0,False
2762,1973.4569710425826,3182,-91,24,2018,0,True
2763,1984.2441898536886,9463,-89,24,2016,1,False
2764,1974.7637075068376,6525,-100,24,2018,1,False
2765,1980.1803963557115,6225,-98,42,2017,0,False
2766,1978.3556671289803,5665,-82,22,2017,0,False
2767,1959.4456310640348,9922,-85,23,2018,0,False
2768,1991.474634674187,1791,-100,24,2016,1,True
2769,1975.3689596705228,1905,-100,43,2017,0,True
2770,1969.638334937311,2566,-96,23,2018,0,True
2771,1966.3289728738453,7217,-82,35,2018,1,False
2772,1964.0089932088142,4347,-82,42,2017,0,True
2773,1984.530495710457,7006,-98,42,2018,1,False
2774,1999.2692071434171,5705,-92,35,2018,0,True
2775,1995.4268824953338,2241,-85,22,2016,1,True
2776,1954.2277860564188,1989,-82,24,2017,0,True
2777,1968.4836352325397,8926,-91,22,2017,0,False
2778,1973.5700256855382,4972,-84,42,2016,1,True
2779,1990.0950582278244,5691,-84,35,2016,1,True
2780,1961.653821904308,8931,-92,27,2017,0,False
2781,1971.2741877640967,8070,-96,23,2018,1,False
2782,1986.290413821162,5682,-84,20,2016,1,False
2783,1969.3547444823084,2327,-82,24,2018,0,True
2784,1987.8261704258528,8996,-92,24,2016,0,False
2785,1981.2409851824043,9467,-82,30,2018,0,False
2786,1955.2370656153632,2986,-96,42,2018,1,True
2787,1975.5880108881802,6856,-92,42,2016,0,False
2788,1961.0212561118324,2250,-85,42,2018,0,True
2789,1982.9548406641704,7581,-96,43,2016,1,False
2790,1967.3998370362367,5560,-82,30,2016,1,False
2791,1970.2976688899425,4761,-82,43,2016,0,True
2792,1965.6050813891259,3153,-85,35,2018,0,True
2793,1968.806716233065,1620,-84,43,2016,1,True
2794,1961.1952264846707,7205,-91,27,2018,1,False
2795,1972.0458323475132,5495,-89,22,2017,0,False
2796,1977.888434391472,4313,-100,30,2017,1,True
2797,1981.7952898937945,9591,-82,22,2018,1,False
2798,1983.1434472813253,3404,-92,27,2016,0,True
2799,1975.845294916481,2004,-96,42,2017,1,True
2800,1992.7418252991918,9667,-100,27,2017,0,False
2801,1968.7204476008549,4523,-96,24,2018,1,False
2802,1965.5852074250076,6441,-85,35,2016,0,False
2803,1971.765336531406,8486,-98,43,2018,1,False
2804,1976.3007621060947,6316,-85,20,2016,0,False
2805,1982.1039067920888,4346,-91,22,2016,1,True
2806,1984.941890360704,6652,-85,23,2016,1,False
2807,1989.532812884113,6162,-91,43,2017,1,True
2808,1984.0013578857483,5683,-91,23,2017,0,False
2809,1969.4137346209336,5194,-85,35,2018,1,False
2810,1971.6066442523002,4433,-82,23,2016,1,True
2811,1964.3639040519613,2577,-82,22,2018,1,True
2812,1975.2414485755744,8418,-91,23,2018,0,False
2813,1965.667329962588,6508,-82,23,2018,0,False
2814,1963.1882117177965,8455,-82,31,2017,0,False
2815,1977.4845917162077,2169,-85,24,2017,0,True
2816,1976.7576411323512,3808,-100,27,2017,0,True
2817,1951.1607328352445,4938,-81,27,2016,1,True
2818,1973.0714937168395,5550,-82,24,2018,0,False
2819,1968.2909155803427,7858,-85,43,2017,0,False
2820,1983.9100321799601,8462,-100,23,2018,1,False
2821,1995.1548333725325,8319,-82,20,2016,1,False
2822,1967.6097480657327,4661,-100,31,2018,0,False
2823,1974.128753342421,2987,-84,22,2018,1,True
2824,1994.9879509169239,5376,-81,20,2018,0,False
2825,1976.8501057112726,3627,-82,22,2018,1,True
2826,1995.406556546689,3267,-98,35,2016,1,True
2827,1981.119713075148,6595,-81,22,2017,1,False
2828,1994.019332376886,6978,-84,42,2018,0,False
2829,1984.4789823669748,2613,-84,20,2017,0,True
2830,1976.863277577644,2476,-82,24,2017,1,True
2831,1966.5437012398422,8692,-82,22,2017,1,False
2832,1969.4015962162953,1790,-89,35,2016,1,True
2833,1971.2528054334912,2832,-82,20,2018,1,True
2834,1968.877042195312,8500,-100,24,2017,1,False
2835,1973.0260229540102,8353,-82,22,2018,1,False
2836,1966.7105078183756,7416,-89,20,2017,1,False
2837,1956.7597682768571,2479,-91,30,2017,1,True
2838,1976.9081829240085,4018,-98,31,2017,1,True
2839,1994.9351764348173,5865,-84,42,2017,0,False
2840,1996.441640882679,1938,-81,20,2018,1,True
2841,1981.788255675173,2073,-91,30,2017,0,True
2842,1976.0720056048312,2688,-91,42,2018,1,True
2843,1977.9595612384048,8502,-92,27,2018,1,False
2844,1971.276029889723,7781,-85,23,2017,0,False
2845,1985.394975756114,6194,-89,31,2017,0,False
2846,1952.1983422197372,9357,-84,31,2016,0,True
2847,1983.6048263417242,3742,-98,24,2017,1,True
2848,1981.4343083805086,3097,-98,24,2016,0,True
2849,1981.4058814222103,9529,-85,23,2018,1,False
2850,1974.5967833889395,9846,-92,30,2017,1,False
2851,1959.621290199868,8055,-82,35,2017,1,False
2852,1977.8391404851502,4326,-89,24,2017,0,False
2853,1979.6625386023393,2580,-98,35,2017,0,True
2854,1986.4781324913952,9147,-81,24,2017,0,False
2855,1971.817326914999,4875,-100,31,2017,1,True
2856,1958.0902261178976,4761,-98,27,2018,1,True
2857,1967.1396115680393,5126,-81,27,2016,0,False
2858,1963.6102902825419,2347,-84,22,2016,0,True
2859,1968.968296752021,9803,-82,20,2017,1,False
2860,1968.607232771288,2941,-85,27,2018,0,False
2861,1953.7392463730012,3143,-91,31,2018,1,True
2862,1975.0377109161818,4318,-98,22,2016,0,True
2863,1969.3305363388615,6485,-85,43,2018,1,False
2864,1965.418576608469,1058,-96,35,2018,1,True
2865,1972.7766704047153,6647,-82,42,2017,1,False
2866,1976.259750055852,2659,-82,22,2017,0,True
2867,1970.6407804986436,8170,-84,24,2016,1,False
2868,1989.8198763932521,9457,-82,31,2018,0,False
2869,1962.4566416803946,1468,-92,43,2016,0,True
2870,1973.6780522457398,4471,-100,22,2018,1,True
2871,1994.0661671441692,9557,-100,24,2018,0,False
2872,1964.5416579918713,3079,-100,35,2017,1,True
2873,1956.8932264217037,7097,-91,43,2018,0,True
2874,1963.9822936159792,1383,-96,20,2018,0,True
2875,1963.6298003734357,9657,-100,22,2018,1,False
2876,1989.198392014001,5677,-91,30,2017,0,False
2877,1984.1467486578533,2985,-81,24,2016,1,True
2878,1973.4611927629276,6943,-81,20,2017,0,False
2879,1992.0936206555486,9795,-82,35,2016,1,False
2880,1972.8278144699946,3453,-81,43,2018,1,True
2881,1976.1435107315426,9888,-92,20,2018,1,False
2882,1997.343220810887,5595,-91,31,2016,0,False
2883,1974.8378838998424,9741,-85,27,2016,1,False
2884,1964.6072776023746,2347,-98,20,2018,1,True
2885,1970.6778250687728,8600,-85,24,2018,0,False
2886,1975.27678231869,2353,-81,23,2017,0,True
2887,1984.4438675805868,5251,-85,24,2017,0,False
2888,1970.9037729716026,7992,-81,43,2017,1,False
2889,1965.4856915851844,2633,-100,30,2017,0,True
2890,1984.0953484135287,5309,-81,35,2016,1,False
2891,1964.2676267655736,6168,-91,27,2017,1,False
2892,1988.509419089989,7468,-91,43,2017,0,False
2893,1974.1591852247989,6116,-85,30,2017,1,True
2894,1975.2765453019813,4144,-100,22,2016,1,True
2895,1986.5769956223266,5735,-84,30,2017,0,False
2896,1986.813841736571,8595,-84,24,2017,1,False
2897,1968.5628852781165,3680,-82,30,2016,1,False
2898,1971.3188727450693,5889,-82,24,2017,1,True
2899,1968.8814714797034,4973,-89,30,2018,0,False
2900,1983.9991733488669,1548,-91,22,2017,1,True
2901,1973.422996516695,8692,-100,22,2018,1,False
2902,1963.558836721494,1618,-81,22,2016,1,True
2903,1975.2428594279895,7953,-96,27,2017,0,False
2904,1986.6188226184688,9827,-84,31,2018,1,False
2905,1992.5486836250275,3184,-85,30,2017,1,True
2906,1971.85490835742,5092,-89,35,2018,0,False
2907,1977.471645991652,4739,-84,43,2016,0,True
2908,1988.19266841639,4621,-91,24,2018,1,True
2909,1996.8404982834,9140,-98,30,2017,0,False
2910,1963.0450242822117,4074,-98,27,2016,1,True
2911,1966.2637793367353,1601,-96,24,2018,0,True
2912,1972.2933183903865,4978,-96,24,2017,0,False
2913,1976.9246243927766,1637,-98,30,2017,0,True
2914,1968.7400354181982,5712,-81,31,2018,1,False
2915,1959.687004207244,7330,-81,35,2018,1,True
2916,1972.2622838713335,1616,-82,20,2017,0,True
2917,1970.3032962299353,6587,-96,30,2018,1,True
2918,1979.1937476971007,4882,-91,24,2016,1,True
2919,1949.5266603263988,4815,-84,22,2017,1,True
2920,1962.5785977052644,6649,-84,43,2018,1,True
2921,1975.9021134609322,8533,-82,20,2016,0,False
2922,1965.28114253095,2870,-89,27,2016,0,True
2923,1985.994484583828,6102,-85,31,2018,1,False
2924,1963.512601187876,1232,-84,42,2017,0,True
2925,1980.826429606205,3561,-82,24,2016,0,True
2926,1975.4764647460656,3184,-84,31,2017,0,True
2927,1962.7907608917492,9251,-92,20,2018,0,False
2928,1975.4361910524556,7764,-89,27,2016,1,False
2929,1974.4642256977463,1046,-89,42,2016,0,True
2930,1985.1623556905354,1546,-92,35,2017,1,True
2931,1957.0756963446438,2561,-84,43,2018,1,True
2932,1959.465610163563,9321,-81,22,2017,0,False
2933,1968.3195004541183,6561,-85,23,2016,0,False
2934,1971.679853045295,2376,-82,35,2016,1,True
2935,1967.897632886416,9209,-92,24,2018,1,False
2936,1982.1571020791225,8604,-81,30,2018,1,False
2937,1982.3006369676664,3219,-85,27,2017,0,True
2938,1970.07901291231,6993,-100,27,2017,1,False
2939,1983.459374075309,8323,-96,23,2017,1,False
2940,1994.23368507519,7284,-96,35,2018,0,False
2941,1968.01462064342,5468,-89,42,2016,1,False
2942,1978.4031308205676,2598,-91,24,2017,1,True
2943,1968.0662645360544,2465,-91,43,2017,1,True
2944,1972.8016553324076,4559,-91,22,2018,1,True
2945,1970.122480644383,9524,-92,43,2018,0,False
2946,1990.7054142219317,7853,-96,31,2017,0,False
2947,1969.1760227032564,7167,-92,22,2016,1,False
2948,1972.8681140539472,3982,-84,42,2017,0,True
2949,1954.7037847459674,2256,-96,30,2017,0,True
2950,1983.2436270584676,8682,-98,30,2016,0,False
2951,1972.177168485741,8760,-81,42,2017,1,False
2952,1988.892694178688,6522,-100,35,2017,0,False
2953,1979.947248269991,6978,-85,42,2017,0,False
2954,1974.0562861709477,4260,-89,35,2018,1,True
2955,1971.8539279189638,9337,-98,24,2018,0,False
2956,1976.7308829804745,1071,-92,31,2016,1,True
2957,1988.066723474812,3695,-92,27,2018,0,True
2958,1968.479122786627,6783,-84,35,2016,1,False
2959,1986.736776445048,3402,-81,20,2017,1,True
2960,1965.6546643682032,5616,-81,23,2018,1,False
2961,1963.498080127323,7219,-89,22,2016,1,False
2962,1978.7632760396884,4145,-98,30,2018,0,True
2963,1984.5992021444777,6499,-92,43,2016,1,False
2964,1995.6624500115156,1572,-81,42,2018,0,True
2965,1984.4563154168866,6426,-96,31,2016,1,False
2966,1979.0423622664364,3615,-84,31,2016,1,True
2967,1977.1718343367502,1404,-100,43,2016,0,True
2968,1975.3558738884537,5861,-96,43,2017,0,False
2969,1969.6382329092373,3592,-91,24,2018,0,False
2970,1983.588990605529,2247,-100,22,2016,0,True
2971,1969.6359732370865,5763,-98,24,2018,0,False
2972,1974.0477071482521,2993,-100,42,2018,0,True
2973,1966.969305113005,2984,-81,43,2018,0,True
2974,1988.5840680403903,5552,-96,24,2016,0,True
2975,1957.3647843644346,8897,-84,35,2017,0,True
2976,1954.6842789896345,8260,-85,20,2018,1,True
2977,1974.2146483003125,7596,-82,31,2018,0,False
2978,1970.9038343650793,2145,-96,24,2018,0,True
2979,1978.2661237472105,6400,-81,31,2017,1,False
2980,1974.4996186275073,8102,-92,27,2018,0,False
2981,1979.0472467836692,1246,-85,22,2016,0,True
2982,1975.4489185554453,1806,-82,31,2017,0,True
2983,1970.8620810953719,4373,-82,22,2018,0,True
2984,1976.5125571309277,1018,-96,31,2018,0,True
2985,1966.4094655200925,6724,-81,30,2018,0,False
2986,1957.2740531921395,3246,-92,30,2017,0,True
2987,1978.7994041445345,5378,-82,31,2018,1,False
2988,1976.4028815274899,7322,-98,31,2017,1,False
2989,1976.1554094439225,4780,-84,30,2018,0,True
2990,1969.2385446029011,1693,-96,22,2017,0,True
2991,1982.7932758505283,1945,-92,20,2017,0,True
2992,1975.4770169424578,1505,-98,24,2018,0,True
2993,1990.8990574973425,4537,-98,30,2016,0,False
2994,1971.4606509458617,9326,-85,31,2017,0,False
2995,1975.1848559928783,1709,-100,31,2018,0,True
2996,1966.8078747732936,7371,-98,43,2018,0,False
2997,1975.6114949068349,4164,-98,24,2018,0,False
2998,1966.1244113027656,6035,-96,24,2016,0,False
2999,1964.7274813132153,2450,-92,43,2016,0,True
3000,1975.1874981047874,6111,-81,20,2017,0,False
3001,1995.1238468654233,3794,-91,43,2017,0,True
3002,1990.7321415656672,5107,-98,24,2017,1,True
3003,1969.515800587324,4318,-96,20,2017,0,False
3004,1964.6368572991723,1069,-84,22,2016,1,True
3005,1992.4693890048713,3715,-84,30,2017,1,True
3006,1982.0767505390734,7898,-82,31,2017,1,False
3007,1984.6900279550512,6729,-85,24,2016,1,False
3008,1988.7460583581096,8638,-98,22,2016,0,False
3009,1967.0992286452058,1560,-84,27,2018,0,True
3010,1961.1660759812212,8932,-81,42,2016,1,False
3011,1985.2229219814133,9166,-85,22,2016,1,False
3012,1977.1113009977591,1645,-91,35,2016,0,True
3013,1989.6570773800931,7750,-81,22,2018,1,False
3014,1972.1353781688344,2927,-91,24,2017,0,True
3015,1978.2559741118266,6974,-100,43,2018,1,True
3016,1965.7731722074811,4688,-100,24,2018,1,False
3017,1980.1439060257014,6489,-84,35,2017,0,False
3018,1986.1096241330874,8718,-84,24,2016,1,False
3019,1972.2721879034057,2323,-100,23,2018,0,True
3020,1960.7711865095057,5918,-85,24,2018,1,True
3021,1970.0804167261754,7409,-100,24,2016,0,False
3022,1966.065976560321,2749,-92,43,2017,0,True
3023,1979.8742512580882,4404,-85,27,2016,0,True
3024,1974.942481014224,1823,-98,20,2016,1,True
3025,1972.3578929693472,4269,-84,23,2018,1,True
3026,1972.8319626534815,9649,-89,42,2017,0,False
3027,1969.843313565133,8000,-84,24,2018,0,False
3028,1990.172721326005,4339,-82,35,2017,1,True
3029,1968.6968080522843,3709,-85,43,2016,1,True
3030,1996.7877766047034,9295,-91,22,2017,0,False
3031,1990.2588134791406,4958,-89,30,2016,0,False
3032,1968.3434310046318,5565,-81,30,2017,0,False
3033,1976.7886001663173,9597,-96,42,2017,1,False
3034,1977.7213503108812,8070,-84,35,2017,1,False
3035,1976.0402820239592,2251,-81,23,2018,1,True
3036,1959.2874513609052,9099,-89,43,2018,0,False
3037,1976.212112926442,1047,-85,24,2018,0,True
3038,1974.4016883383586,8487,-81,35,2017,0,False
3039,1971.870134818392,4640,-100,43,2016,1,True
3040,1991.8381855640805,8983,-84,31,2017,0,False
3041,1994.6164695266539,1093,-100,23,2016,0,True
3042,1974.0336044162789,3083,-98,31,2018,1,True
3043,1971.447210839055,5975,-81,42,2016,1,True
3044,1987.3884696270604,6080,-100,31,2017,1,False
3045,1966.98148609433,1896,-92,24,2017,1,True
3046,1993.8052109799817,6327,-96,23,2016,0,False
3047,1974.768984091557,6683,-100,43,2017,1,False
3048,1962.8057869380007,5985,-84,24,2016,1,False
3049,1981.1106310767177,6347,-100,30,2017,0,False
3050,1984.8346441394078,3767,-91,42,2016,0,True
3051,1977.7785320185044,9218,-89,24,2016,0,False
3052,1958.9518774517326,6585,-84,35,2018,1,True
3053,1964.9203987699584,5016,-96,30,2016,1,True
3054,1980.9370069827655,9420,-89,35,2017,0,False
3055,1976.9289244043023,3441,-81,22,2018,0,True
3056,1966.697662727619,5949,-81,35,2017,0,False
3057,1978.3997300376225,8529,-85,43,2018,1,False
3058,1984.292027285737,2820,-96,35,2016,1,True
3059,1979.3847845009786,5265,-81,23,2017,0,True
3060,1975.1363394834218,7503,-85,43,2017,1,False
3061,1953.6740615126128,8989,-100,31,2018,0,True
3062,1957.6152447652967,7739,-98,30,2018,1,True
3063,1962.3196312794971,9031,-92,31,2016,1,False
3064,1976.7978763380174,8366,-92,42,2018,0,False
3065,1980.9152953232792,5332,-85,24,2018,0,False
3066,1977.5428493318282,3823,-92,20,2016,1,True
3067,1974.5088045388127,9124,-96,22,2016,0,False
3068,1961.8119183027231,3368,-84,30,2017,0,True
3069,1984.6689777871643,2002,-92,24,2018,1,True
3070,1969.7461714151923,7770,-85,31,2017,1,False
3071,1983.0114116567363,9012,-81,24,2018,0,False
3072,1955.835648029012,5582,-81,23,2018,0,True
3073,1975.6567275671418,5721,-84,27,2016,1,False
3074,1979.2773284480052,3661,-85,24,2018,1,True
3075,1967.2252716222063,1598,-85,42,2017,1,True
3076,1971.9532587420779,9242,-82,22,2016,1,False
3077,1958.0854568839093,8755,-98,42,2016,0,False
3078,1989.7995682006358,3124,-84,24,2016,0,True
3079,1972.0981348927241,8775,-85,20,2018,1,False
3080,1968.8813487029795,3189,-89,31,2016,0,False
3081,1987.9115067158614,5368,-91,23,2017,1,True
3082,1956.6172015297614,9328,-91,23,2018,0,False
3083,1969.1762627480186,6114,-98,42,2016,0,False
3084,1990.779302964276,1846,-82,22,2017,1,True
3085,1987.0775790702735,2846,-91,43,2018,0,True
3086,1980.6358916450026,1479,-92,30,2016,1,True
3087,1965.8107011574873,8737,-96,42,2018,0,False
3088,1998.814457686761,3512,-100,23,2017,1,True
3089,1984.1159142965514,3568,-84,31,2016,1,True
3090,1980.6769065396284,9935,-96,43,2018,0,False
3091,1976.7493459116345,5538,-81,30,2018,0,False
3092,1979.0172106466161,3278,-92,42,2018,1,True
3093,1971.568740057001,1944,-100,22,2017,0,True
3094,1984.123885560638,1244,-100,20,2016,0,True
3095,1967.309367020323,4323,-82,30,2017,0,False
3096,1974.7734395049172,2409,-98,42,2017,0,True
3097,1975.1239830861894,9792,-96,23,2016,0,False
3098,1994.4189971308917,2628,-81,30,2018,1,True
3099,1974.478455012207,2688,-100,24,2016,0,True
3100,1970.7890129511788,5398,-92,43,2016,1,True
3101,1969.0373002554663,9247,-82,24,2017,0,False
3102,1968.5787915301692,2170,-92,27,2018,1,True
3103,1967.5438350808054,1107,-89,42,2018,0,True
3104,1967.4092078100764,4184,-81,30,2016,0,False
3105,1982.9717213267354,6132,-92,30,2018,0,False
3106,1988.9004953939937,1225,-82,43,2018,1,True
3107,1990.3790530374476,4095,-92,20,2017,0,True
3108,1958.5137506365454,3098,-100,23,2017,1,True
3109,1971.4394840411414,1420,-85,20,2018,1,True
3110,1973.6063486494186,6498,-81,31,2018,1,False
3111,1980.0866900735446,8528,-85,35,2016,1,True
3112,1978.0397577159686,6282,-100,35,2017,0,False
3113,1963.3159070180673,7927,-81,24,2016,1,False
3114,1992.3745737436625,3258,-82,30,2016,1,True
3115,1965.5268969386548,4620,-84,20,2017,1,True
3116,1956.107768645956,6317,-92,31,2018,0,True
3117,1976.22985432445,4791,-89,24,2018,1,True
3118,1979.314988945145,2881,-84,20,2016,0,True
3119,1987.7460397761708,8896,-84,23,2017,1,False
3120,1978.3047878080088,3128,-92,27,2018,0,True
3121,1972.0085448624184,3033,-89,42,2017,0,True
3122,1964.615637311235,9880,-84,43,2016,0,False
3123,1971.950487268249,9368,-92,30,2016,1,False
3124,1960.3613595881034,4773,-82,43,2018,0,True
3125,1967.1895096832225,1641,-81,27,2018,1,True
3126,1975.7388214323862,4069,-82,23,2016,0,True
3127,1992.082817478552,6037,-100,35,2016,0,False
3128,1976.615067331576,8868,-81,24,2018,1,False
3129,1995.738555341732,7798,-100,27,2017,1,False
3130,1986.3040201161714,5527,-84,31,2017,0,False
3131,1987.4723621875435,5732,-89,30,2016,0,False
3132,1978.9474231022482,8701,-85,43,2018,0,False
3133,1980.554927367928,8942,-100,43,2017,1,False
3134,1976.456647249719,2425,-82,23,2016,0,True
3135,1983.5301499903744,6628,-98,43,2016,1,False
3136,1969.2285722938984,4721,-92,20,2017,0,False
3137,1972.8538684026507,1718,-82,22,2016,0,True
3138,1972.9148770301722,6029,-100,35,2017,1,False
3139,1967.8989868052333,8250,-91,23,2017,1,False
3140,1964.564200557404,1623,-84,42,2017,1,True
3141,1978.3618870602143,5610,-98,43,2017,0,True
3142,1962.4087848080057,1121,-84,23,2018,0,True
3143,1969.183278777456,8901,-91,35,2016,1,False
3144,1963.2846829727555,9437,-82,20,2016,1,False
3145,1980.7968882985856,9397,-100,31,2017,1,False
3146,1970.7378173113982,1445,-82,42,2018,0,True
3147,1972.7893507316269,6502,-96,30,2018,1,True
3148,1975.136603383938,4062,-100,22,2016,1,True
3149,1971.464828877411,2665,-91,43,2018,1,True
3150,1977.0894928229945,6029,-81,22,2016,1,False
3151,1970.4494196921985,7564,-91,31,2018,1,False
3152,1962.8736367868878,7246,-85,31,2017,1,True
3153,1980.0449031528567,6943,-82,22,2017,1,True
3154,1969.0712714052302,6908,-82,22,2016,0,False
3155,1959.8160687259358,2936,-81,20,2016,1,True
3156,1967.2875360577682,3889,-92,31,2016,1,True
3157,1955.545215978163,2717,-84,42,2017,1,True
3158,1980.5033487796863,4639,-91,31,2018,1,True
3159,1976.2488518781881,4726,-89,22,2016,1,True
3160,1991.0486617199692,4241,-96,35,2016,1,True
3161,1967.4207762083397,2299,-91,23,2017,1,True
3162,1990.2080933887146,5795,-85,43,2016,1,True
3163,1965.7162361404569,5615,-89,43,2017,1,True
3164,1962.9046447141475,3228,-96,27,2017,1,True
3165,1983.7761588909382,6983,-82,42,2016,1,False
3166,1964.4121552238341,1670,-84,23,2016,1,True
3167,1974.9288863185561,5673,-92,22,2017,1,True
3168,1989.8421835289848,2655,-91,42,2016,1,True
3169,1978.8171812247044,2458,-96,24,2016,0,True
3170,1981.60305690071,7319,-89,27,2017,1,False
3171,1972.3476365031258,5194,-81,42,2018,1,True
3172,1976.781191066318,6357,-84,22,2017,1,True
3173,1975.3588072572634,3079,-84,31,2017,1,True
3174,1971.1830914698057,1051,-81,22,2017,1,True
3175,1951.4645817763953,5019,-85,20,2016,0,True
3176,1967.8213624833647,3681,-98,30,2016,1,True
3177,1961.056006635863,6573,-98,24,2016,1,True
3178,1964.1400374624232,6055,-85,42,2016,1,True
3179,1981.7469111883825,5706,-89,31,2017,0,False
3180,1974.7375823443717,5977,-92,31,2017,1,True
3181,1976.4846645578364,6429,-91,30,2016,0,False
3182,1978.8961834106078,7809,-82,22,2017,1,False
3183,1979.0549748663418,9731,-89,35,2018,1,False
3184,1971.5142480947493,7487,-92,30,2017,0,False
3185,1974.9385889226678,5339,-81,24,2017,0,False
3186,1967.3341156099507,3715,-96,43,2016,0,False
3187,1980.2619667254696,9390,-81,31,2018,0,False
3188,1988.8582292355488,4357,-96,30,2018,0,True
3189,1984.4145230876359,3450,-96,27,2017,0,True
3190,1971.5745431782466,1865,-100,27,2016,1,True
3191,1963.2080560286995,1166,-81,43,2018,1,True
3192,1989.8347978108757,5109,-98,30,2016,1,True
3193,1974.6928241048035,6585,-98,35,2016,1,False
3194,1985.0677301298208,7769,-92,35,2017,0,False
3195,1968.0345807219935,1306,-82,30,2018,0,True
3196,1972.1098373137927,3709,-98,42,2017,1,True
